IdEmpresa,NomeFinal,DataFechamento,IdConta,CodigoConta,ContaDescricao,ValorPadronizado
6670,Via Sul,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-12776000.0
6670,Via Sul,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,-62282000.0
6435,Via Varejo,2023-12-31,55,1,Ativo total,31996000000.0
6435,Via Varejo,2023-12-31,56,1.01,Ativo circulante,13350000000.0
6435,Via Varejo,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,2573000000.0
6435,Via Varejo,2023-12-31,103,1.02,Ativo não circulante,18646000000.0
6435,Via Varejo,2023-12-31,178,2.01,Passivo circulante,18829000000.0
6435,Via Varejo,2023-12-31,230,2.02,Passivo não circulante,9713000000.0
6435,Via Varejo,2023-12-31,286,2.03,Patrimônio líquido,3454000000.0
6435,Via Varejo,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,28847000000.0
6435,Via Varejo,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-20792000000.0
6435,Via Varejo,2023-12-31,335,3.06,Despesas/Receitas operacionais,-9216000000.0
6435,Via Varejo,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-1161000000.0
6435,Via Varejo,2023-12-31,375,3.18,Lucro/Prejuízo do período,-2625000000.0
6435,Via Varejo,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,4024000000.0
6435,Via Varejo,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-505000000.0
6435,Via Varejo,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-2965000000.0
6435,Via Varejo,2022-12-31,55,1,Ativo total,35574000000.0
6435,Via Varejo,2022-12-31,56,1.01,Ativo circulante,17123000000.0
6435,Via Varejo,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,2019000000.0
6435,Via Varejo,2022-12-31,103,1.02,Ativo não circulante,18451000000.0
6435,Via Varejo,2022-12-31,178,2.01,Passivo circulante,19750000000.0
6435,Via Varejo,2022-12-31,230,2.02,Passivo não circulante,10540000000.0
6435,Via Varejo,2022-12-31,286,2.03,Patrimônio líquido,5284000000.0
6435,Via Varejo,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,30898000000.0
6435,Via Varejo,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-21308000000.0
6435,Via Varejo,2022-12-31,335,3.06,Despesas/Receitas operacionais,-8429000000.0
6435,Via Varejo,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,1161000000.0
6435,Via Varejo,2022-12-31,375,3.18,Lucro/Prejuízo do período,-342000000.0
6435,Via Varejo,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,3079000000.0
6435,Via Varejo,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-928000000.0
6435,Via Varejo,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,-1913000000.0
6435,Via Varejo,2021-12-31,55,1,Ativo total,35340000000.0
6435,Via Varejo,2021-12-31,56,1.01,Ativo circulante,18464000000.0
6435,Via Varejo,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,1781000000.0
6435,Via Varejo,2021-12-31,103,1.02,Ativo não circulante,16876000000.0
6435,Via Varejo,2021-12-31,178,2.01,Passivo circulante,18677000000.0
6435,Via Varejo,2021-12-31,230,2.02,Passivo não circulante,11026000000.0
6435,Via Varejo,2021-12-31,286,2.03,Patrimônio líquido,5637000000.0
6435,Via Varejo,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,30899000000.0
6435,Via Varejo,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-21572000000.0
6435,Via Varejo,2021-12-31,335,3.06,Despesas/Receitas operacionais,-9670000000.0
6435,Via Varejo,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-343000000.0
6435,Via Varejo,2021-12-31,375,3.18,Lucro/Prejuízo do período,-297000000.0
6435,Via Varejo,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,1118000000.0
6435,Via Varejo,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-958000000.0
6435,Via Varejo,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,-1363000000.0
6435,Via Varejo,2020-12-31,55,1,Ativo total,33056000000.0
6435,Via Varejo,2020-12-31,56,1.01,Ativo circulante,19248000000.0
6435,Via Varejo,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,2984000000.0
6435,Via Varejo,2020-12-31,103,1.02,Ativo não circulante,13808000000.0
6435,Via Varejo,2020-12-31,178,2.01,Passivo circulante,18497000000.0
6435,Via Varejo,2020-12-31,230,2.02,Passivo não circulante,8580000000.0
6435,Via Varejo,2020-12-31,286,2.03,Patrimônio líquido,5979000000.0
6435,Via Varejo,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,28901000000.0
6435,Via Varejo,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-19435000000.0
6435,Via Varejo,2020-12-31,335,3.06,Despesas/Receitas operacionais,-7847000000.0
6435,Via Varejo,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,1619000000.0
6435,Via Varejo,2020-12-31,375,3.18,Lucro/Prejuízo do período,1004000000.0
6435,Via Varejo,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,-4221000000.0
6435,Via Varejo,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-444000000.0
6435,Via Varejo,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,6285000000.0
24647,Vitale Hospitalar,2023-12-31,55,1,Ativo total,43347000.0
24647,Vitale Hospitalar,2023-12-31,56,1.01,Ativo circulante,35144000.0
24647,Vitale Hospitalar,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,2782000.0
24647,Vitale Hospitalar,2023-12-31,103,1.02,Ativo não circulante,8203000.0
24647,Vitale Hospitalar,2023-12-31,178,2.01,Passivo circulante,22209000.0
24647,Vitale Hospitalar,2023-12-31,230,2.02,Passivo não circulante,2777000.0
24647,Vitale Hospitalar,2023-12-31,286,2.03,Patrimônio líquido,18361000.0
24647,Vitale Hospitalar,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,68985000.0
24647,Vitale Hospitalar,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-40717000.0
24647,Vitale Hospitalar,2023-12-31,335,3.06,Despesas/Receitas operacionais,-19935000.0
24647,Vitale Hospitalar,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,8333000.0
24647,Vitale Hospitalar,2023-12-31,375,3.18,Lucro/Prejuízo do período,5981000.0
24647,Vitale Hospitalar,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,4673000.0
24647,Vitale Hospitalar,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-1201000.0
24647,Vitale Hospitalar,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-3674000.0
24647,Vitale Hospitalar,2022-12-31,55,1,Ativo total,35375386.0
24647,Vitale Hospitalar,2022-12-31,56,1.01,Ativo circulante,27153607.0
24647,Vitale Hospitalar,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,2984073.0
24647,Vitale Hospitalar,2022-12-31,103,1.02,Ativo não circulante,8221779.0
24647,Vitale Hospitalar,2022-12-31,178,2.01,Passivo circulante,18106254.0
24647,Vitale Hospitalar,2022-12-31,230,2.02,Passivo não circulante,3045588.0
24647,Vitale Hospitalar,2022-12-31,286,2.03,Patrimônio líquido,14223544.0
24647,Vitale Hospitalar,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,55905881.0
24647,Vitale Hospitalar,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-31823098.0
24647,Vitale Hospitalar,2022-12-31,335,3.06,Despesas/Receitas operacionais,-15169962.0
24647,Vitale Hospitalar,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,8912821.0
24647,Vitale Hospitalar,2022-12-31,375,3.18,Lucro/Prejuízo do período,7223068.0
24647,Vitale Hospitalar,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,4396644.0
24647,Vitale Hospitalar,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-910986.0
24647,Vitale Hospitalar,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,-5652742.0
24647,Vitale Hospitalar,2021-12-31,55,1,Ativo total,32306018.52
24647,Vitale Hospitalar,2021-12-31,56,1.01,Ativo circulante,23559918.66
24647,Vitale Hospitalar,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,5151157.0
24647,Vitale Hospitalar,2021-12-31,103,1.02,Ativo não circulante,8746099.86
24647,Vitale Hospitalar,2021-12-31,178,2.01,Passivo circulante,15430855.09
24647,Vitale Hospitalar,2021-12-31,230,2.02,Passivo não circulante,4531666.35
24647,Vitale Hospitalar,2021-12-31,286,2.03,Patrimônio líquido,12343497.14
24647,Vitale Hospitalar,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,40269035.0
24647,Vitale Hospitalar,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-26974105.0
24647,Vitale Hospitalar,2021-12-31,335,3.06,Despesas/Receitas operacionais,-10140332.51
24647,Vitale Hospitalar,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,3154597.0
24647,Vitale Hospitalar,2021-12-31,375,3.18,Lucro/Prejuízo do período,2151875.0
24647,Vitale Hospitalar,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,2999283.0
24647,Vitale Hospitalar,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-3509176.0
24647,Vitale Hospitalar,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,3007618.0
24647,Vitale Hospitalar,2020-12-31,55,1,Ativo total,23265511.44
24647,Vitale Hospitalar,2020-12-31,56,1.01,Ativo circulante,15181014.84
24647,Vitale Hospitalar,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,2653431.0
24647,Vitale Hospitalar,2020-12-31,103,1.02,Ativo não circulante,8084496.6
24647,Vitale Hospitalar,2020-12-31,178,2.01,Passivo circulante,10759146.42
24647,Vitale Hospitalar,2020-12-31,230,2.02,Passivo não circulante,7091738.28
24647,Vitale Hospitalar,2020-12-31,286,2.03,Patrimônio líquido,5414626.41
24647,Vitale Hospitalar,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,21987077.0
24647,Vitale Hospitalar,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-16064375.0
24647,Vitale Hospitalar,2020-12-31,335,3.06,Despesas/Receitas operacionais,-9424733.19
24647,Vitale Hospitalar,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-3502031.0
24647,Vitale Hospitalar,2020-12-31,375,3.18,Lucro/Prejuízo do período,-5367774.0
24647,Vitale Hospitalar,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,-5996366.0
24647,Vitale Hospitalar,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-1630950.0
24647,Vitale Hospitalar,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,3896265.0
16535,Viterra Agriculture Brasil,2023-12-31,55,1,Ativo total,4567615000.0
16535,Viterra Agriculture Brasil,2023-12-31,56,1.01,Ativo circulante,3407227000.0
16535,Viterra Agriculture Brasil,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,5504000.0
16535,Viterra Agriculture Brasil,2023-12-31,103,1.02,Ativo não circulante,1160388000.0
16535,Viterra Agriculture Brasil,2023-12-31,178,2.01,Passivo circulante,2822807000.0
16535,Viterra Agriculture Brasil,2023-12-31,230,2.02,Passivo não circulante,112146000.0
16535,Viterra Agriculture Brasil,2023-12-31,286,2.03,Patrimônio líquido,1632662000.0
16535,Viterra Agriculture Brasil,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,5923914000.0
16535,Viterra Agriculture Brasil,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-5592719000.0
16535,Viterra Agriculture Brasil,2023-12-31,335,3.06,Despesas/Receitas operacionais,-57450000.0
16535,Viterra Agriculture Brasil,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,273745000.0
16535,Viterra Agriculture Brasil,2023-12-31,375,3.18,Lucro/Prejuízo do período,195356000.0
16535,Viterra Agriculture Brasil,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,-1114574000.0
16535,Viterra Agriculture Brasil,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-16625000.0
16535,Viterra Agriculture Brasil,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,1013592000.0
16535,Viterra Agriculture Brasil,2022-12-31,55,1,Ativo total,1010772000.0
16535,Viterra Agriculture Brasil,2022-12-31,56,1.01,Ativo circulante,627725000.0
16535,Viterra Agriculture Brasil,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,26704000.0
16535,Viterra Agriculture Brasil,2022-12-31,103,1.02,Ativo não circulante,383047000.0
16535,Viterra Agriculture Brasil,2022-12-31,178,2.01,Passivo circulante,818595000.0
16535,Viterra Agriculture Brasil,2022-12-31,230,2.02,Passivo não circulante,19393000.0
16535,Viterra Agriculture Brasil,2022-12-31,286,2.03,Patrimônio líquido,172784000.0
16535,Viterra Agriculture Brasil,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,12140550000.0
16535,Viterra Agriculture Brasil,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-12459813000.0
16535,Viterra Agriculture Brasil,2022-12-31,335,3.06,Despesas/Receitas operacionais,-121595000.0
16535,Viterra Agriculture Brasil,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-440858000.0
16535,Viterra Agriculture Brasil,2022-12-31,375,3.18,Lucro/Prejuízo do período,-345281000.0
16535,Viterra Agriculture Brasil,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,1177460000.0
16535,Viterra Agriculture Brasil,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,766000.0
16535,Viterra Agriculture Brasil,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,-1280941000.0
16535,Viterra Agriculture Brasil,2022-03-31,55,1,Ativo total,7696875000.0
16535,Viterra Agriculture Brasil,2022-03-31,56,1.01,Ativo circulante,7584298000.0
16535,Viterra Agriculture Brasil,2022-03-31,57,1.01.01,Caixa e equivalentes de caixa,127497000.0
16535,Viterra Agriculture Brasil,2022-03-31,103,1.02,Ativo não circulante,112577000.0
16535,Viterra Agriculture Brasil,2022-03-31,178,2.01,Passivo circulante,7283427000.0
16535,Viterra Agriculture Brasil,2022-03-31,230,2.02,Passivo não circulante,7031000.0
16535,Viterra Agriculture Brasil,2022-03-31,286,2.03,Patrimônio líquido,406417000.0
16535,Viterra Agriculture Brasil,2022-03-31,332,3.03,Receita líquida de vendas e/ou serviços,22350090000.0
16535,Viterra Agriculture Brasil,2022-03-31,333,3.04,Custo de bens e/ou serviços vendidos,-22424942000.0
16535,Viterra Agriculture Brasil,2022-03-31,335,3.06,Despesas/Receitas operacionais,-89293000.0
16535,Viterra Agriculture Brasil,2022-03-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-164145000.0
16535,Viterra Agriculture Brasil,2022-03-31,375,3.18,Lucro/Prejuízo do período,-28300000.0
16535,Viterra Agriculture Brasil,2022-03-31,421,6.01,Caixa líquido das atividades operacionais,-1104059000.0
16535,Viterra Agriculture Brasil,2022-03-31,462,6.02,Caixa líquido das atividades de investimento,-2226000.0
16535,Viterra Agriculture Brasil,2022-03-31,473,6.03,Caixa líquido das atividades de financiamento,1333579000.0
16535,Viterra Agriculture Brasil,2021-03-31,55,1,Ativo total,8154600000.0
16535,Viterra Agriculture Brasil,2021-03-31,56,1.01,Ativo circulante,8058198000.0
16535,Viterra Agriculture Brasil,2021-03-31,57,1.01.01,Caixa e equivalentes de caixa,100718000.0
16535,Viterra Agriculture Brasil,2021-03-31,103,1.02,Ativo não circulante,96402000.0
16535,Viterra Agriculture Brasil,2021-03-31,178,2.01,Passivo circulante,7528038000.0
16535,Viterra Agriculture Brasil,2021-03-31,230,2.02,Passivo não circulante,25829000.0
16535,Viterra Agriculture Brasil,2021-03-31,286,2.03,Patrimônio líquido,600733000.0
16535,Viterra Agriculture Brasil,2021-03-31,332,3.03,Receita líquida de vendas e/ou serviços,12799437000.0
16535,Viterra Agriculture Brasil,2021-03-31,333,3.04,Custo de bens e/ou serviços vendidos,-12522597000.0
16535,Viterra Agriculture Brasil,2021-03-31,335,3.06,Despesas/Receitas operacionais,-80929000.0
16535,Viterra Agriculture Brasil,2021-03-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,195911000.0
16535,Viterra Agriculture Brasil,2021-03-31,375,3.18,Lucro/Prejuízo do período,100373000.0
16535,Viterra Agriculture Brasil,2021-03-31,421,6.01,Caixa líquido das atividades operacionais,869294000.0
16535,Viterra Agriculture Brasil,2021-03-31,462,6.02,Caixa líquido das atividades de investimento,-2143000.0
16535,Viterra Agriculture Brasil,2021-03-31,473,6.03,Caixa líquido das atividades de financiamento,-946603000.0
7517,Viterra Brasil,2022-12-31,55,1,Ativo total,6903059000.0
7517,Viterra Brasil,2022-12-31,56,1.01,Ativo circulante,5835530000.0
7517,Viterra Brasil,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,4944000.0
7517,Viterra Brasil,2022-12-31,103,1.02,Ativo não circulante,1067529000.0
7517,Viterra Brasil,2022-12-31,178,2.01,Passivo circulante,5448128000.0
7517,Viterra Brasil,2022-12-31,230,2.02,Passivo não circulante,82594000.0
7517,Viterra Brasil,2022-12-31,286,2.03,Patrimônio líquido,1372337000.0
7517,Viterra Brasil,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,20341805000.0
7517,Viterra Brasil,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-19985647000.0
7517,Viterra Brasil,2022-12-31,335,3.06,Despesas/Receitas operacionais,-126949000.0
7517,Viterra Brasil,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,229209000.0
7517,Viterra Brasil,2022-12-31,375,3.18,Lucro/Prejuízo do período,77081000.0
7517,Viterra Brasil,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-2940042000.0
7517,Viterra Brasil,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-7393000.0
7517,Viterra Brasil,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,2960571000.0
7517,Viterra Brasil,2021-12-31,55,1,Ativo total,3526891000.0
7517,Viterra Brasil,2021-12-31,56,1.01,Ativo circulante,2468836000.0
7517,Viterra Brasil,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,24237000.0
7517,Viterra Brasil,2021-12-31,103,1.02,Ativo não circulante,1058055000.0
7517,Viterra Brasil,2021-12-31,178,2.01,Passivo circulante,2052897000.0
7517,Viterra Brasil,2021-12-31,230,2.02,Passivo não circulante,97581000.0
7517,Viterra Brasil,2021-12-31,286,2.03,Patrimônio líquido,1376413000.0
7517,Viterra Brasil,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,11496189000.0
7517,Viterra Brasil,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-10289422000.0
7517,Viterra Brasil,2021-12-31,335,3.06,Despesas/Receitas operacionais,-116828000.0
7517,Viterra Brasil,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,1089939000.0
7517,Viterra Brasil,2021-12-31,375,3.18,Lucro/Prejuízo do período,681004000.0
7517,Viterra Brasil,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,147021000.0
7517,Viterra Brasil,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-10490000.0
7517,Viterra Brasil,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,-154181000.0
7517,Viterra Brasil,2020-12-31,55,1,Ativo total,1956696000.0
7517,Viterra Brasil,2020-12-31,56,1.01,Ativo circulante,1007054000.0
7517,Viterra Brasil,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,25222000.0
7517,Viterra Brasil,2020-12-31,103,1.02,Ativo não circulante,949642000.0
7517,Viterra Brasil,2020-12-31,178,2.01,Passivo circulante,809151000.0
7517,Viterra Brasil,2020-12-31,230,2.02,Passivo não circulante,127012000.0
7517,Viterra Brasil,2020-12-31,286,2.03,Patrimônio líquido,1020533000.0
7517,Viterra Brasil,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,9060521000.0
7517,Viterra Brasil,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-8927265000.0
7517,Viterra Brasil,2020-12-31,335,3.06,Despesas/Receitas operacionais,-72582000.0
7517,Viterra Brasil,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,60674000.0
7517,Viterra Brasil,2020-12-31,375,3.18,Lucro/Prejuízo do período,97316000.0
7517,Viterra Brasil,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,338496000.0
7517,Viterra Brasil,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-13870000.0
7517,Viterra Brasil,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,-318228000.0
23902,Vitória Diesel - Mercedes,2023-12-31,55,1,Ativo total,1499549000.0
23902,Vitória Diesel - Mercedes,2023-12-31,56,1.01,Ativo circulante,1049263000.0
23902,Vitória Diesel - Mercedes,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,82974000.0
23902,Vitória Diesel - Mercedes,2023-12-31,73,1.01.04,Aplicações financeiras,167613000.0
23902,Vitória Diesel - Mercedes,2023-12-31,103,1.02,Ativo não circulante,450286000.0
23902,Vitória Diesel - Mercedes,2023-12-31,178,2.01,Passivo circulante,802536000.0
23902,Vitória Diesel - Mercedes,2023-12-31,230,2.02,Passivo não circulante,418619000.0
23902,Vitória Diesel - Mercedes,2023-12-31,286,2.03,Patrimônio líquido,278394000.0
23902,Vitória Diesel - Mercedes,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,2337820000.0
23902,Vitória Diesel - Mercedes,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1988171000.0
23902,Vitória Diesel - Mercedes,2023-12-31,335,3.06,Despesas/Receitas operacionais,-183823000.0
23902,Vitória Diesel - Mercedes,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,165826000.0
23902,Vitória Diesel - Mercedes,2023-12-31,375,3.18,Lucro/Prejuízo do período,76894000.0
23902,Vitória Diesel - Mercedes,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,151932000.0
23902,Vitória Diesel - Mercedes,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-202437000.0
23902,Vitória Diesel - Mercedes,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,94287000.0
23902,Vitória Diesel - Mercedes,2022-12-31,55,1,Ativo total,1255831000.0
23902,Vitória Diesel - Mercedes,2022-12-31,56,1.01,Ativo circulante,916715000.0
23902,Vitória Diesel - Mercedes,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,39192000.0
23902,Vitória Diesel - Mercedes,2022-12-31,73,1.01.04,Aplicações financeiras,196013000.0
23902,Vitória Diesel - Mercedes,2022-12-31,103,1.02,Ativo não circulante,339116000.0
23902,Vitória Diesel - Mercedes,2022-12-31,178,2.01,Passivo circulante,533625000.0
23902,Vitória Diesel - Mercedes,2022-12-31,230,2.02,Passivo não circulante,513875000.0
23902,Vitória Diesel - Mercedes,2022-12-31,286,2.03,Patrimônio líquido,208331000.0
23902,Vitória Diesel - Mercedes,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,2199971000.0
23902,Vitória Diesel - Mercedes,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1886934000.0
23902,Vitória Diesel - Mercedes,2022-12-31,335,3.06,Despesas/Receitas operacionais,-127731000.0
23902,Vitória Diesel - Mercedes,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,185306000.0
23902,Vitória Diesel - Mercedes,2022-12-31,375,3.18,Lucro/Prejuízo do período,98088000.0
23902,Vitória Diesel - Mercedes,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-37572000.0
23902,Vitória Diesel - Mercedes,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-227513000.0
23902,Vitória Diesel - Mercedes,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,113553000.0
23902,Vitória Diesel - Mercedes,2021-12-31,55,1,Ativo total,855009000.0
23902,Vitória Diesel - Mercedes,2021-12-31,56,1.01,Ativo circulante,601046000.0
23902,Vitória Diesel - Mercedes,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,190724000.0
23902,Vitória Diesel - Mercedes,2021-12-31,73,1.01.04,Aplicações financeiras,142289000.0
23902,Vitória Diesel - Mercedes,2021-12-31,103,1.02,Ativo não circulante,253963000.0
23902,Vitória Diesel - Mercedes,2021-12-31,178,2.01,Passivo circulante,431125000.0
23902,Vitória Diesel - Mercedes,2021-12-31,230,2.02,Passivo não circulante,210580000.0
23902,Vitória Diesel - Mercedes,2021-12-31,286,2.03,Patrimônio líquido,213304000.0
23902,Vitória Diesel - Mercedes,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,1911582000.0
23902,Vitória Diesel - Mercedes,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-1639087000.0
23902,Vitória Diesel - Mercedes,2021-12-31,335,3.06,Despesas/Receitas operacionais,-107803000.0
23902,Vitória Diesel - Mercedes,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,164692000.0
23902,Vitória Diesel - Mercedes,2021-12-31,375,3.18,Lucro/Prejuízo do período,112376000.0
23902,Vitória Diesel - Mercedes,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,155738000.0
23902,Vitória Diesel - Mercedes,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-182525000.0
23902,Vitória Diesel - Mercedes,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,93804000.0
7479,Vitóriawagen,2023-12-31,55,1,Ativo total,72172718.0
7479,Vitóriawagen,2023-12-31,56,1.01,Ativo circulante,29533933.0
7479,Vitóriawagen,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,975916.0
7479,Vitóriawagen,2023-12-31,103,1.02,Ativo não circulante,42638785.0
7479,Vitóriawagen,2023-12-31,178,2.01,Passivo circulante,23289833.0
7479,Vitóriawagen,2023-12-31,230,2.02,Passivo não circulante,16580.0
7479,Vitóriawagen,2023-12-31,286,2.03,Patrimônio líquido,48866305.0
7479,Vitóriawagen,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,241690616.0
7479,Vitóriawagen,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-217295438.0
7479,Vitóriawagen,2023-12-31,335,3.06,Despesas/Receitas operacionais,-24959248.0
7479,Vitóriawagen,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-564070.0
7479,Vitóriawagen,2023-12-31,375,3.18,Lucro/Prejuízo do período,1544019.0
7479,Vitóriawagen,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,2954303.0
7479,Vitóriawagen,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-1560291.0
7479,Vitóriawagen,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-1381741.0
7479,Vitóriawagen,2022-12-31,55,1,Ativo total,72023399.0
7479,Vitóriawagen,2022-12-31,56,1.01,Ativo circulante,30444167.0
7479,Vitóriawagen,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,963645.0
7479,Vitóriawagen,2022-12-31,103,1.02,Ativo não circulante,41579232.0
7479,Vitóriawagen,2022-12-31,178,2.01,Passivo circulante,23223061.0
7479,Vitóriawagen,2022-12-31,230,2.02,Passivo não circulante,27050.0
7479,Vitóriawagen,2022-12-31,286,2.03,Patrimônio líquido,48773288.0
7479,Vitóriawagen,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,180562704.0
